activity_id,deal_id,Type,marked_as_done_ts,deleted
6163,1130,task,2022-08-17,false
6242,3477,task,2022-09-14,false
6273,982,task,2023-01-24,false
6324,515,task,2022-10-11,false
6434,2921,task,2022-12-05,false
7052,3912,task,2020-08-26,false
7058,3912,task,2020-10-12,false
7062,3517,task,2020-09-25,false
7204,1608,task,2022-03-01,false
7215,4355,task,2022-03-29,false
7462,2259,task,2021-02-23,false
7752,2727,task,2022-01-27,false
7872,3601,task,2022-05-04,false
7894,3905,task,2022-03-10,false
7906,2425,task,2022-04-06,false
7912,4402,task,2022-03-25,false
7950,427,task,2022-05-31,false
7999,2834,task,2022-06-10,false
8019,732,task,2022-11-22,false
8090,4207,task,2022-09-02,false
8127,4028,task,2022-11-09,false
8310,876,task,2023-03-09,false
8548,3380,task,2022-04-05,false
8656,2609,task,2022-03-30,false
8720,1322,task,2022-10-19,false
8906,2902,task,2023-02-16,false
8960,431,task,2022-09-28,false
9044,1201,task,2023-01-26,false
9192,1877,task,2022-06-23,false
9253,3645,task,2022-10-18,false
9258,102,task,2022-08-05,false
9275,3371,task,2022-09-26,false
9289,3158,task,2022-11-09,false
9681,3799,task,2022-02-09,false
9703,3353,task,2022-07-25,false
9715,2238,task,2022-09-16,false
9791,908,task,2022-06-29,false
9814,1089,task,2022-09-12,false
9875,1613,task,2022-07-25,false
9892,4635,task,2022-06-14,false
9977,808,task,2023-01-03,false
10072,1669,task,2022-12-22,false
10230,4968,task,2023-03-15,false
10515,2772,task,2020-09-08,false
10533,1530,task,2020-08-05,false
10717,2793,task,2021-03-02,false
11082,608,task,2022-03-08,false
11180,3740,task,2022-03-28,false
11260,1274,task,2022-11-18,false
11405,1631,task,2022-04-19,false
11410,1631,task,2022-05-02,false
11411,1631,task,2022-03-10,false
11441,3281,task,2022-06-07,false
11472,770,task,2022-04-11,false
11476,770,task,2022-05-26,false
11586,3945,task,2022-09-09,false
11624,800,task,2022-06-17,false
11669,1771,task,2022-10-11,false
11741,4822,task,2022-10-27,false
11843,4972,task,2022-11-30,false
11864,1319,task,2022-10-27,false
11880,4872,task,2022-11-15,false
12157,2118,task,2022-07-15,false
12214,4169,task,2022-10-19,false
12485,1359,task,2023-03-08,false
12624,2787,task,2020-03-02,false
12844,1043,task,2021-02-02,false
12913,4556,task,2021-05-20,false
13011,751,task,2021-10-22,false
13029,4455,task,2021-10-08,false
13064,4914,task,2021-10-22,false
13133,1780,task,2022-02-23,false
13198,1182,task,2022-02-16,false
13255,1812,task,2022-03-04,false
13330,638,task,2022-06-07,false
13361,537,task,2022-03-24,false
13433,1408,task,2022-05-25,false
13476,2905,task,2022-06-07,false
13548,862,task,2022-06-28,false
14229,1224,task,2022-11-28,false
14234,4904,task,2022-11-29,false
14296,650,task,2022-12-14,false
14322,1090,task,2023-01-16,false
14355,424,task,2023-02-09,false
14816,1142,task,2019-08-30,false
15213,381,task,2021-02-16,false
15343,2807,task,2021-04-29,false
15631,998,task,2022-12-12,false
16268,2174,task,2022-02-09,false
16455,4125,task,2022-12-21,false
16471,3672,task,2023-01-09,false
16586,2875,task,2022-10-20,false
16622,792,task,2022-11-29,false
16625,4913,task,2022-11-01,false
16641,853,task,2022-11-23,false
16755,1229,task,2022-09-14,false
16756,1229,task,2022-07-07,false
16778,1826,task,2022-08-04,false
16785,4465,task,2022-07-12,false
16866,1852,task,2022-08-26,false
17005,4994,task,2022-12-28,false
17139,351,task,2023-01-24,false
17608,2238,task,2022-09-22,false
17648,3834,task,2022-09-08,false
17730,4181,task,2022-10-28,false
18323,4659,task,2022-02-16,false
18434,4339,task,2022-03-14,false
18443,2320,task,2022-02-21,false
18448,797,task,2022-02-04,false
18469,4706,task,2022-02-25,false
18557,2141,task,2022-05-16,false
18577,994,task,2022-03-31,false
18592,724,task,2022-02-25,false
18635,4741,task,2022-04-26,false
18659,2735,task,2022-06-27,false
18725,30,task,2022-07-13,false
18812,2400,task,2022-07-07,false
18934,608,task,2022-04-22,false
18945,4426,task,2022-02-10,false
19021,4493,task,2022-02-10,false
19032,1348,task,2022-03-08,false
19073,4153,task,2022-02-28,false
19158,2946,task,2022-05-20,false
19165,3260,task,2022-06-17,false
19178,1008,task,2022-07-04,false
19192,1247,task,2022-07-06,false
19194,1247,task,2022-07-29,false
19263,3151,task,2022-10-21,false
19462,202,task,2020-01-09,false
19487,3630,task,2020-03-20,false
19522,4263,task,2020-04-27,false
19710,3966,task,2020-08-10,false
20446,4078,task,2023-01-02,false
20473,577,task,2023-01-06,false
20845,382,task,2022-03-17,false
20894,4959,task,2022-03-01,false
20929,2733,task,2022-03-14,false
20982,677,task,2022-05-10,false
20983,677,task,2022-05-24,false
20989,1173,task,2022-04-27,false
20995,2479,task,2022-05-18,false
21018,4142,task,2022-06-20,false
21226,1588,task,2022-05-30,false
21251,1652,task,2022-08-01,false
21272,2653,task,2022-07-27,false
21292,4058,task,2022-08-15,false
21315,2246,task,2022-06-22,false
21457,4363,task,2022-10-26,false
21465,901,task,2022-10-28,false
21551,1077,task,2023-01-02,false
21668,467,task,2023-03-16,false
21673,630,task,2023-03-22,false
216,4942,task,2023-03-27,false
799,1721,task,2023-04-10,false
813,3162,task,2023-03-28,false
1063,1760,task,2023-03-29,false
1104,4249,task,2023-04-05,false
1125,2666,task,2023-04-12,false
1294,3562,task,2023-04-20,false
1322,4249,task,2023-04-05,false
1362,2622,task,2023-04-04,false
1432,990,task,2023-04-14,false
1482,71,task,2023-04-12,false
1728,3072,task,2023-03-23,false
1756,3120,task,2023-03-23,false
1762,63,task,2022-03-08,false
1945,3818,task,2021-10-28,false
1971,4894,task,2022-04-05,false
1986,1713,task,2022-06-03,false
2065,885,task,2021-10-21,false
2130,2464,task,2022-09-14,false
2151,834,task,2022-09-06,false
2176,2659,task,2022-09-21,false
2191,365,task,2022-10-13,false
2229,4295,task,2022-10-20,false
2233,4295,task,2022-10-05,false
2388,4334,task,2023-02-09,false
2651,628,task,2022-07-05,false
2719,380,task,2022-03-18,false
2728,2537,task,2022-04-06,false
2730,4222,task,2022-02-18,false
2774,4025,task,2022-08-23,false
2836,2112,task,2022-08-30,false
3243,3497,task,2022-05-12,false
3306,2614,task,2022-03-18,false
3324,4950,task,2022-05-25,false
3330,225,task,2022-05-06,false
3356,3736,task,2022-05-12,false
3363,4924,task,2022-05-17,false
3371,1713,task,2022-05-06,false
3378,3575,task,2022-04-19,false
3383,4507,task,2022-04-29,false
3513,2091,task,2022-10-20,false
3549,701,task,2022-09-28,false
3719,3719,task,2019-05-22,false
3723,4756,task,2020-10-01,false
3890,2762,task,2020-01-21,false
3965,197,task,2020-04-10,false
4136,1814,task,2020-10-28,false
4140,806,task,2023-03-22,false
4249,2726,task,2022-05-02,false
4257,1139,task,2022-06-16,false
4262,3373,task,2022-06-16,false
4447,1376,task,2022-11-11,false
4477,3093,task,2023-01-12,false
4498,1483,task,2022-11-11,false
4763,1275,task,2022-01-31,false
4780,19,task,2022-03-24,false
4796,1313,task,2022-03-14,false
4853,2925,task,2022-04-27,false
4879,545,task,2022-06-22,false
4889,1501,task,2022-06-08,false
4905,4884,task,2022-05-25,false
4953,1312,task,2021-08-10,false
5036,3354,task,2021-09-15,false
5398,1156,task,2022-04-07,false
5409,1156,task,2022-05-02,false
5437,1382,task,2022-04-22,false
5473,2615,task,2022-02-16,false
5484,4120,task,2022-05-18,false
5512,3483,task,2022-04-14,false
5548,4013,task,2022-03-01,false
5681,1365,task,2022-03-01,false
5745,69,task,2022-03-31,false
5814,4989,task,2022-06-06,false
5930,508,task,2022-05-03,false
5957,4769,task,2022-05-23,false
5998,1564,task,2022-07-06,false
6036,2380,task,2022-09-19,false
6109,304,task,2022-11-08,false
6115,2979,task,2022-09-22,false
6226,2106,task,2022-10-17,false
6269,3600,task,2022-09-19,false
6336,443,task,2022-11-30,false
6344,443,task,2022-10-25,false
6377,2283,task,2022-12-13,false
6521,4646,task,2023-02-24,false
6534,333,task,2023-01-02,false
6675,3135,task,2023-03-15,false
6995,1310,task,2020-07-20,false
7006,1017,task,2020-06-15,false
7071,619,task,2020-10-30,false
7084,2147,task,2020-10-23,false
7187,1364,task,2022-05-05,false
7197,2980,task,2022-05-11,false
7205,1608,task,2022-03-09,false
7577,1987,task,2021-05-24,false
7607,3366,task,2021-06-09,false
7617,1459,task,2021-07-07,false
7828,3508,task,2022-04-21,false
7986,2839,task,2022-04-08,false
8041,674,task,2022-11-22,false
8240,2598,task,2023-03-09,false
8434,3390,task,2021-10-06,false
8544,3380,task,2022-05-27,false
8572,3575,task,2022-04-26,false
8586,3312,task,2022-06-01,false
8633,977,task,2022-08-31,false
8733,277,task,2023-03-14,false
8754,4877,task,2022-12-02,false
8886,1764,task,2023-03-17,false
9136,2631,task,2022-06-20,false
9164,1355,task,2022-07-01,false
9318,1218,task,2022-12-07,false
9711,244,task,2022-11-08,false
9770,3365,task,2022-06-23,false
9933,3544,task,2022-07-22,false
9981,808,task,2022-12-23,false
9984,1423,task,2022-12-06,false
10224,336,task,2023-01-12,false
10281,2019,task,2023-01-20,false
10563,476,task,2020-10-05,false
10610,3029,task,2021-01-06,false
10649,16,task,2020-12-09,false
11262,845,task,2023-02-27,false
11403,1631,task,2022-05-06,false
11418,1631,task,2022-04-06,false
11428,1464,task,2022-05-03,false
11474,770,task,2022-04-28,false
11534,2953,task,2022-07-14,false
11538,1598,task,2022-10-13,false
11564,4570,task,2022-12-14,false
11621,2185,task,2022-06-13,false
11645,2728,task,2022-11-22,false
11725,1937,task,2022-09-20,false
11760,90,task,2022-09-06,false
11885,903,task,2022-11-17,false
11937,541,task,2022-12-05,false
11977,3334,task,2023-01-17,false
12164,2490,task,2022-08-04,false
12184,4149,task,2022-08-26,false
12353,4898,task,2023-02-01,false
12374,205,task,2022-12-22,false
12466,1697,task,2023-02-16,false
12668,4781,task,2019-03-14,false
12737,4102,task,2020-05-04,false
12744,1948,task,2020-09-18,false
12904,1189,task,2021-04-28,false
13044,406,task,2021-10-12,false
13221,3629,task,2022-04-05,false
13315,1538,task,2022-05-18,false
13478,2905,task,2022-06-16,false
13526,459,task,2022-08-01,false
13533,3507,task,2022-07-26,false
13535,3507,task,2022-06-30,false
13580,1672,task,2022-09-12,false
13643,39,task,2022-12-15,false
13661,4582,task,2022-10-06,false
13676,4789,task,2022-10-06,false
13678,4789,task,2022-09-14,false
14130,1231,task,2022-11-28,false
14189,3993,task,2023-01-30,false
14195,1289,task,2022-12-23,false
14198,2825,task,2022-12-09,false
14406,3510,task,2023-03-21,false
14629,3120,task,2023-03-22,false
14751,4548,task,2019-06-19,false
15276,1995,task,2021-04-28,false
15297,1904,task,2021-05-17,false
15400,3168,task,2022-01-25,false
15405,2752,task,2022-02-14,false
15434,4773,task,2022-03-04,false
15567,3251,task,2022-10-19,false
15585,1193,task,2022-10-19,false
16243,2313,task,2022-02-22,false
16292,3556,task,2022-02-03,false
16456,4125,task,2023-02-07,false
16542,2710,task,2022-11-15,false
16604,1202,task,2022-12-08,false
16662,749,task,2022-09-08,false
16688,318,task,2022-07-21,false
16693,4475,task,2022-07-05,false
16763,1229,task,2022-08-04,false
16809,3452,task,2022-08-15,false
16904,4401,task,2022-09-19,false
17027,3848,task,2023-01-25,false
17216,2175,task,2023-02-22,false
17373,4910,task,2022-07-12,false
17396,2335,task,2022-07-08,false
17423,2418,task,2022-03-02,false
17470,4429,task,2022-06-02,false
17686,4505,task,2022-11-21,false
17697,407,task,2022-12-09,false
17803,420,task,2023-01-11,false
17927,3653,task,2023-01-30,false
18011,920,task,2022-05-20,false
18076,4792,task,2020-02-07,false
18081,483,task,2020-04-15,false
18086,2901,task,2020-04-06,false
18293,4754,task,2022-03-15,false
18404,582,task,2022-03-07,false
18438,4224,task,2022-04-01,false
18560,2141,task,2022-02-08,false
18605,4406,task,2022-03-02,false
18615,3395,task,2022-05-16,false
18681,4687,task,2022-07-13,false
18840,3355,task,2023-03-08,false
18853,4997,task,2023-03-13,false
18986,3035,task,2022-03-04,false
19063,1816,task,2022-03-15,false
19092,3017,task,2022-09-05,false
19128,3796,task,2022-07-04,false
19253,3285,task,2022-10-12,false
19465,4492,task,2020-06-22,false
19701,3966,task,2021-04-15,false
19802,4964,task,2020-10-15,false
19981,3164,task,2021-09-28,false
20037,2566,task,2021-12-01,false
20061,2720,task,2022-01-25,false
20121,4649,task,2021-02-10,false
20125,1505,task,2021-03-05,false
20572,895,task,2023-02-27,false
20617,4765,task,2023-03-15,false
20623,3192,task,2023-03-15,false
20948,4210,task,2022-03-03,false
21044,529,task,2022-06-28,false
21109,3357,task,2023-03-21,false
21130,2894,task,2022-10-19,false
21163,915,task,2022-03-29,false
21213,4852,task,2022-05-24,false
21214,4852,task,2022-05-12,false
21261,1891,task,2022-06-07,false
21269,1283,task,2022-08-12,false
21299,186,task,2022-07-28,false
21302,3472,task,2022-07-05,false
21431,4418,task,2022-11-21,false
21439,4418,task,2022-10-26,false
21529,338,task,2022-12-19,false
21533,3308,task,2023-02-06,false
21626,174,task,2023-02-16,false
21,2123,task,,false
107,3428,task,2023-03-27,false
248,3190,task,,false
363,630,task,2023-03-28,false
598,3562,task,2023-04-24,false
808,3162,task,2023-04-18,false
854,1639,task,,false
862,588,task,2023-03-28,false
863,704,task,2023-04-18,false
932,4500,task,2023-04-13,false
955,1971,task,2023-04-18,false
1048,3513,task,,false
1279,2114,task,2023-04-04,false
1288,1858,task,2023-03-28,false
1392,1680,task,2023-04-05,false
1523,1437,task,,false
1527,4691,task,2023-04-14,false
1541,1120,task,2023-03-28,false
1621,892,task,2023-03-22,false
1645,4947,task,2023-04-14,false
1727,3519,task,2023-03-23,false
1910,4021,task,2022-04-27,false
2150,834,task,2022-09-05,false
2196,365,task,2022-10-20,false
2254,3060,task,2022-10-19,false
2272,4716,task,2023-03-01,false
2696,2499,task,2022-02-22,false
2826,263,task,2022-08-23,false
2857,2122,task,2022-09-07,false
3302,3891,task,2022-06-10,false
3351,147,task,2022-05-17,false
3359,4132,task,2022-04-21,false
3366,4924,task,2022-05-06,false
3396,2358,task,2022-05-12,false
3488,4860,task,2022-09-12,false
3504,1611,task,2022-09-22,false
3515,2091,task,2022-09-15,false
3538,3106,task,2022-10-07,false
3553,701,task,2022-11-07,false
3559,701,task,2022-10-14,false
3609,2985,task,2023-01-04,false
3930,4331,task,2020-08-28,false
3962,4759,task,2020-04-07,false
4005,4562,task,2020-06-03,false
4115,3269,task,2020-11-13,false
4160,1884,task,2022-04-21,false
4188,840,task,2022-05-19,false
4260,3373,task,2022-06-22,false
4266,3373,task,2022-06-22,false
4269,3373,task,2022-06-07,false
4335,1964,task,2022-09-21,false
4414,1368,task,2023-02-23,false
4430,488,task,2022-10-27,false
4468,4450,task,2022-11-08,false
4484,2676,task,2022-11-01,false
4485,2676,task,2022-10-31,false
4543,604,task,2022-12-01,false
4592,3183,task,2023-02-13,false
4604,712,task,2023-03-07,false
4733,166,task,2022-04-07,false
4759,1275,task,2022-04-07,false
4799,4215,task,2022-03-03,false
5225,4218,task,2022-03-02,false
5327,2028,task,2022-02-03,false
5420,3867,task,2022-02-07,false
5434,3441,task,2022-02-01,false
5452,2446,task,2022-01-26,false
5488,4120,task,2022-06-27,false
5504,4392,task,2022-03-02,false
5537,309,task,2022-04-04,false
5568,2576,task,2022-04-26,false
5612,559,task,2022-05-16,false
5693,2156,task,2022-04-14,false
5754,3194,task,2022-06-01,false
5764,3194,task,2022-05-23,false
5812,4989,task,2022-05-30,false
5831,3959,task,2022-06-20,false
5856,2449,task,2022-05-02,false
5963,1579,task,2023-03-17,false
5981,4308,task,2022-06-14,false
6035,2380,task,2022-09-14,false
6045,4891,task,2022-09-07,false
6049,3801,task,2022-08-08,false
6055,3801,task,2022-08-30,false
6067,3279,task,2022-08-29,false
6101,1676,task,2022-08-31,false
6145,2503,task,2023-03-08,false
6223,2106,task,2022-11-03,false
6261,1211,task,2022-10-11,false
6268,3600,task,2022-10-18,false
6339,443,task,2022-10-27,false
6412,2186,task,2022-12-20,false
6465,52,task,2022-12-19,false
6896,273,task,2020-09-04,false
7028,4488,task,2020-08-05,false
7073,619,task,2020-11-06,false
7088,2147,task,2020-10-19,false
7174,4565,task,2022-06-22,false
7223,1367,task,2022-04-26,false
7228,3852,task,2022-10-13,false
7275,2523,task,2022-03-31,false
7328,613,task,2022-05-23,false
7361,3448,task,2022-05-27,false
7371,3527,task,2022-04-28,false
7385,3039,task,2022-06-02,false
7446,2823,task,2021-02-26,false
7467,4938,task,2021-02-08,false
7498,3287,task,2021-04-20,false
7707,2426,task,2021-11-09,false
7730,3174,task,2021-12-07,false
7809,1693,task,2022-04-27,false
7858,3756,task,2022-03-31,false
7878,2216,task,2022-03-22,false
7910,4402,task,2022-03-25,false
8060,4705,task,2022-06-09,false
8169,4736,task,2022-12-08,false
8230,2243,task,2023-01-23,false
8311,876,task,2023-02-23,false
8516,4713,task,2022-04-13,false
8553,3850,task,2022-05-20,false
8639,2006,task,2022-06-10,false
8680,3666,task,2022-04-07,false
8718,2178,task,2022-09-28,false
8735,1134,task,2022-11-29,false
9160,521,task,2022-06-23,false
9241,1643,task,2022-10-20,false
9292,2034,task,2022-12-05,false
9342,826,task,2023-02-14,false
9515,3247,task,2021-05-10,false
9561,1974,task,2021-07-14,false
9688,4742,task,2022-03-01,false
9725,2186,task,2022-11-22,false
9811,3134,task,2022-06-23,false
9838,4046,task,2022-06-17,false
9969,3436,task,2022-08-24,false
10346,3076,task,2023-01-20,false
10382,3144,task,2023-02-08,false
10634,3530,task,2020-12-07,false
11083,608,task,2022-04-07,false
11146,147,task,2022-02-28,false
11216,4532,task,2022-03-22,false
11226,3647,task,2023-03-10,false
11289,1083,task,2020-09-22,false
11550,2269,task,2022-08-05,false
11562,4570,task,2022-07-04,false
11596,245,task,2022-11-28,false
11689,1386,task,2023-03-22,false
11700,4035,task,2022-09-08,false
11749,4527,task,2022-12-21,false
11750,4527,task,2023-01-10,false
11941,456,task,2023-02-20,false
11964,4126,task,2022-12-21,false
12190,170,task,2022-10-03,false
12198,280,task,2022-09-29,false
12234,2080,task,2023-02-24,false
12277,2879,task,2022-12-21,false
12308,4622,task,2022-11-22,false
13298,4771,task,2022-08-02,false
13302,2005,task,2022-03-11,false
13327,1527,task,2022-04-20,false
13446,4384,task,2022-09-07,false
13449,1325,task,2022-08-01,false
13503,687,task,2022-08-24,false
13513,4144,task,2022-06-16,false
13615,1525,task,2022-09-14,false
13681,1490,task,2022-10-04,false
13844,1724,task,2022-11-17,false
13847,1463,task,2022-12-01,false
14033,1875,task,2022-08-08,false
14082,1169,task,2023-01-03,false
14213,590,task,,true
14426,1273,task,2023-02-03,false
14567,1764,task,,true
14599,1969,task,,true
14744,3150,task,2019-05-23,false
14754,3754,task,2019-07-15,false
14866,1471,task,2020-02-28,false
14921,570,task,2021-03-08,false
14951,2502,task,2020-02-14,false
15067,2471,task,2020-05-18,false
15416,2134,task,2022-01-27,false
15429,4474,task,2022-03-04,false
15484,2060,task,2022-05-25,false
15529,1041,task,2022-07-12,false
15664,160,task,2023-03-09,false
16331,4356,task,2022-03-24,false
16360,4843,task,2022-04-21,false
16514,3511,task,2022-12-15,false
16540,922,task,2023-02-07,false
16776,1826,task,2022-07-21,false
16840,367,task,2022-07-29,false
16849,3207,task,2022-07-18,false
16887,1659,task,2022-09-02,false
17063,2849,task,2022-11-28,false
17288,1176,task,2023-03-13,false
17324,2997,task,2022-04-12,false
17328,2997,task,2022-04-13,false
17356,214,task,2022-03-16,false
17398,2335,task,2022-06-16,false
17452,1112,task,2022-05-16,false
17456,434,task,2022-05-25,false
17562,4545,task,2022-07-14,false
17597,3056,task,2022-10-20,false
17677,527,task,2022-09-29,false
17705,4827,task,2022-11-04,false
17781,4652,task,2022-11-28,false
17804,420,task,2023-01-11,false
18051,2215,task,2019-03-05,false
18288,4244,task,2022-02-14,false
18349,4086,task,2022-04-11,false
18488,324,task,2022-02-15,false
18521,1578,task,2022-02-16,false
18570,3795,task,2022-05-06,false
18588,2643,task,2022-03-24,false
18611,3395,task,2022-03-24,false
18652,1055,task,2022-06-02,false
18782,4840,task,2022-06-23,false
18795,4087,task,2022-05-17,false
18869,3865,task,2023-03-06,false
18915,4729,task,2022-02-10,false
18976,1684,task,2022-02-24,false
19074,4153,task,2022-03-07,false
19083,719,task,2022-04-11,false
19105,1228,task,2022-07-04,false
19172,1008,task,2022-09-29,false
19305,3157,task,2022-10-19,false
19361,689,task,2019-06-06,false
19397,1523,task,2019-11-18,false
19415,1583,task,2019-10-03,false
19483,4715,task,2020-02-28,false
19580,614,task,2020-11-04,false
19708,3966,task,2020-11-04,false
19805,1037,task,2020-11-04,false
19851,713,task,2021-02-18,false
19879,132,task,2021-05-12,false
19920,1563,task,2021-06-17,false
20021,4268,task,2021-12-27,false
20036,1716,task,2022-03-01,false
20093,3637,task,2022-02-03,false
20842,1707,task,2022-04-27,false
20903,4959,task,2022-01-25,false
21107,3742,task,2023-03-21,false
21133,2894,task,2022-10-26,false
21173,4618,task,2022-04-13,false
21244,4270,task,2022-05-30,false
21290,4058,task,2022-08-15,false
21298,186,task,2022-06-13,false
21429,620,task,2022-09-19,false
21438,4418,task,2022-09-27,false
21665,948,task,2023-02-06,false
21688,4344,task,2023-03-13,false
396,2153,task,,false
575,3143,task,2023-04-11,false
708,3178,task,,false
733,2291,task,2023-03-27,false
856,1639,task,2023-04-17,false
1003,1697,task,,false
1106,873,task,2023-04-11,false
1237,661,task,2023-04-11,false
1261,3846,task,2023-03-24,false
1318,7,task,2023-03-30,false
1327,3607,task,2023-03-24,false
1500,4135,task,2023-03-27,false
1507,3607,task,2023-04-18,false
1534,3337,task,,false
1848,2385,task,2021-02-17,false
1996,1863,task,2021-06-29,false
2126,3934,task,2022-09-23,false
2345,4922,task,2023-03-14,false
2350,3690,task,2022-11-25,false
2401,3082,task,2023-02-27,false
2773,4025,task,2022-08-11,false
2848,4851,task,2022-08-31,false
2871,2282,task,2022-09-15,false
3100,3657,task,2020-11-24,false
3267,770,task,2022-04-12,false
3286,2752,task,2022-04-05,false
3290,4985,task,2022-04-25,false
3331,2549,task,2022-05-10,false
3386,4507,task,2022-04-27,false
3426,3004,task,2022-06-16,false
3427,3004,task,2022-06-16,false
3481,4860,task,2022-09-15,false
3567,2040,task,2022-09-28,false
3627,2199,task,2022-11-18,false
3911,4792,task,2020-02-07,false
3948,483,task,2020-03-11,false
3974,2901,task,2020-07-13,false
4044,2295,task,2020-07-03,false
4202,2398,task,2022-05-04,false
4247,4832,task,2022-06-07,false
4256,1139,task,2022-06-10,false
4261,3373,task,2022-06-10,false
4392,968,task,2022-09-14,false
4578,4440,task,2023-02-15,false
4615,2624,task,2023-02-20,false
4645,4508,task,2023-02-06,false
4794,1313,task,2022-03-30,false
4803,1026,task,2022-03-14,false
4906,4884,task,2022-06-02,false
5047,2960,task,2021-09-20,false
5268,736,task,2022-02-14,false
5455,4166,task,2022-02-09,false
5464,4106,task,2022-02-03,false
5496,4392,task,2022-03-17,false
5559,4436,task,2022-05-11,false
5601,559,task,2022-03-08,false
5699,3570,task,2022-03-07,false
5797,1097,task,2022-06-01,false
5813,4989,task,2022-05-23,false
5815,4989,task,2022-05-11,false
5821,4989,task,2022-04-06,false
5869,2088,task,2022-04-07,false
5876,888,task,2022-12-19,false
5889,888,task,2022-12-15,false
5929,508,task,2022-06-10,false
5975,4498,task,2022-05-18,false
6011,563,task,2022-07-05,false
6037,2380,task,2022-09-13,false
6052,3801,task,2022-07-14,false
6054,3801,task,2022-08-01,false
6083,1245,task,2022-09-05,false
6132,438,task,2022-11-03,false
6155,3784,task,2022-08-11,false
6263,1211,task,2022-10-20,false
6351,2100,task,2022-10-05,false
6473,1784,task,2023-03-03,false
6504,1717,task,2022-12-15,false
6551,3532,task,2023-01-09,false
6644,1414,task,2023-01-18,false
6645,1332,task,2023-01-26,false
6653,2119,task,2023-03-06,false
7031,4930,task,2020-08-20,false
7138,4156,task,2022-02-01,false
7246,408,task,2022-06-21,false
7332,613,task,2022-04-05,false
7492,1189,task,,true
7512,3101,task,2021-04-19,false
7583,3003,task,2021-07-23,false
7655,553,task,2021-09-13,false
7700,605,task,2021-11-05,false
7930,696,task,2022-06-01,false
7933,4861,task,2022-04-08,false
7997,854,task,2022-04-26,false
8034,765,task,2022-05-20,false
8050,3167,task,2023-03-03,false
8187,639,task,2022-12-13,false
8625,3681,task,2023-02-28,false
8715,2178,task,2022-09-16,false
9047,4072,task,2023-03-02,false
9163,1355,task,2022-07-14,false
9182,2498,task,2022-07-20,false
9187,4201,task,2022-09-23,false
9248,1111,task,2022-10-20,false
9316,1218,task,2022-11-11,false
9367,4122,task,2022-11-23,false
9652,1222,task,2022-01-25,false
9680,4493,task,2022-04-19,false
9720,3600,task,2022-10-04,false
9748,3852,task,2023-01-04,false
9762,730,task,2022-06-29,false
9789,908,task,2022-07-13,false
9905,4658,task,2022-07-07,false
9921,1763,task,2022-09-12,false
10195,4643,task,2022-12-07,false
10266,4476,task,2023-01-24,false
10503,1550,task,2020-08-19,false
10570,2682,task,2020-11-13,false
10571,2682,task,2020-12-15,false
10579,4073,task,2021-01-14,false
10592,614,task,2020-10-29,false
10719,1607,task,2021-01-27,false
10807,1547,task,2021-05-05,false
10867,368,task,2021-06-14,false
11116,3399,task,2022-04-12,false
11188,1732,task,2022-03-29,false
11208,4494,task,2022-03-28,false
11227,1782,task,2023-03-10,false
11280,833,task,2020-08-21,false
11388,4386,task,2022-03-09,false
11399,1631,task,2022-06-10,false
11427,1464,task,2022-03-28,false
11529,2679,task,2022-08-16,false
11545,2269,task,2022-08-11,false
11613,181,task,2022-06-10,false
11715,2073,task,2022-11-22,false
11742,4822,task,2022-09-23,false
11759,90,task,2022-10-10,false
11913,3104,task,2022-11-17,false
11987,1116,task,2023-01-31,false
12014,939,task,,true
12025,939,task,2023-02-27,false
12162,2490,task,2022-08-16,false
12250,1625,task,2022-10-25,false
12484,1359,task,2023-01-10,false
12514,2973,task,2023-03-21,false
12711,2612,task,2020-03-02,false
12799,8,task,2022-06-15,false
12905,1189,task,2021-03-09,false
13175,1977,task,2022-02-10,false
13237,283,task,2022-04-04,false
13416,4076,task,2022-05-27,false
13437,2816,task,2022-04-27,false
13490,60,task,2022-07-26,false
13621,1586,task,2022-10-21,false
13663,4582,task,2022-10-06,false
13799,4602,task,2022-11-10,false
13828,4225,task,2022-11-17,false
13968,695,task,2023-02-14,false
14128,1491,task,2023-01-03,false
14157,4711,task,2023-02-17,false
14320,1090,task,2023-01-18,false
14349,3195,task,2023-01-30,false
14365,1752,task,2023-02-06,false
14386,1332,task,2023-02-09,false
14844,1886,task,2019-09-16,false
15313,1793,task,2021-04-12,false
15459,519,task,2022-04-07,false
15470,253,task,2022-05-05,false
15514,1927,task,2022-06-28,false
15525,4598,task,2022-06-29,false
15595,1046,task,2022-11-16,false
16363,2549,task,2022-04-28,false
16653,3331,task,2022-11-30,false
16663,608,task,2022-09-29,false
16683,1518,task,2022-07-01,false
16736,3027,task,2022-07-06,false
16764,1229,task,2022-09-06,false
16864,2651,task,2022-11-02,false
17377,4910,task,2022-03-07,false
17444,1003,task,2022-04-22,false
17451,1112,task,2022-04-13,false
17457,434,task,2022-05-04,false
17532,447,task,2022-08-19,false
17621,189,task,2022-09-05,false
17768,413,task,2022-11-02,false
17884,4485,task,2023-02-23,false
17932,892,task,,true
18083,4759,task,2020-05-20,false
18147,1539,task,2020-11-06,false
18164,1580,task,2021-04-12,false
18331,2737,task,2022-03-07,false
18411,3770,task,2022-03-14,false
18425,1117,task,2022-04-08,false
18460,4366,task,2022-02-11,false
18472,4706,task,2022-02-11,false
18495,2174,task,2022-04-28,false
18558,2141,task,2022-04-07,false
18596,724,task,2022-03-18,false
